Datum,Waterstand,Temperatuur water,B2214004 Luchtdruk,Waterstand gecorrigeerd
2023-11-25 03:00:00,1231.89,13.54,1014.2,1244.7
2023-11-25 02:00:00,1231.84,13.53,1013.9,1245
2023-11-25 01:00:00,1231.81,13.56,1013.7,1245.1
2023-11-25 00:00:00,1231.78,13.57,1013.7,1245.1
2023-11-24 23:00:00,1231.68,13.58,1012.9,1245.8
2023-11-24 22:00:00,1231.71,13.57,1012.6,1246.2
2023-11-24 21:00:00,1231.7,13.57,1012.3,1246.5
2023-11-24 20:00:00,1231.66,13.57,1011.7,1247
2023-11-24 19:00:00,1231.86,13.57,1011.6,1247.3
2023-11-24 18:00:00,1232.06,13.59,1011.9,1247.2
2023-11-24 17:00:00,1232.13,13.57,1012.2,1247
2023-11-24 16:00:00,1232.26,13.59,1011.3,1248
2023-11-24 15:00:00,1232.45,13.56,1011.1,1248.4
2023-11-24 14:00:00,1233.02,13.62,1011.9,1248.2
2023-11-24 13:00:00,1233.22,13.61,1012.1,1248.2
2023-11-24 12:00:00,1233.59,13.59,1012.4,1248.3
2023-11-24 11:00:00,1233.95,13.6,1012.8,1248.2
2023-11-24 10:00:00,1234.29,13.6,1013.4,1248
2023-11-24 09:00:00,1234.42,13.56,1013.6,1247.9
2023-11-24 08:00:00,1234.6,13.57,1013.6,1248.1
2023-11-24 07:00:00,1234.94,13.57,1013.7,1248.3
2023-11-24 06:00:00,1235.33,13.63,1013.9,1248.5
2023-11-24 05:00:00,1235.67,13.62,1014.4,1248.4
2023-11-24 04:00:00,1236.02,13.61,1014.9,1248.2
2023-11-24 03:00:00,1236.26,13.58,1015.7,1247.6
2023-11-24 02:00:00,1236.62,13.64,1015.8,1247.9
2023-11-24 01:00:00,1236.68,13.62,1015.6,1248.2
2023-11-24 00:00:00,1237.02,13.61,1015.6,1248.5
2023-11-23 23:00:00,1237.35,13.63,1015.2,1249.3
2023-11-23 22:00:00,1237.78,13.62,1015.6,1249.3
2023-11-23 21:00:00,1238.22,13.61,1016.2,1249.1
2023-11-23 20:00:00,1238.73,13.63,1016.6,1249.2
2023-11-23 19:00:00,1239.18,13.64,1017.3,1249
2023-11-23 18:00:00,1239.69,13.67,1018,1248.8
2023-11-23 17:00:00,1240.07,13.62,1018.4,1248.8
2023-11-23 16:00:00,1240.52,13.64,1018.6,1249
2023-11-23 15:00:00,1240.99,13.63,1019,1249.1
2023-11-23 14:00:00,1241.63,13.7,1020,1248.7
2023-11-23 13:00:00,1242.09,13.68,1020.8,1248.4
2023-11-23 12:00:00,1242.48,13.66,1022,1247.6
2023-11-23 11:00:00,1242.68,13.64,1022.6,1247.1
2023-11-23 10:00:00,1242.94,13.65,1022.8,1247.2
2023-11-23 09:00:00,1243.17,13.65,1023.6,1246.6
2023-11-23 08:00:00,1243.36,13.68,1023.6,1246.8
2023-11-23 07:00:00,1243.54,13.65,1024.1,1246.5
2023-11-23 06:00:00,1243.7,13.68,1024.1,1246.7
2023-11-23 05:00:00,1243.89,13.7,1024.2,1246.8
2023-11-23 04:00:00,1244.01,13.69,1024.4,1246.7
2023-11-23 03:00:00,1244.26,13.69,1024.5,1246.8
2023-11-23 02:00:00,1244.47,13.68,1024.9,1246.6
2023-11-23 01:00:00,1244.65,13.67,1025.4,1246.3
2023-11-23 00:00:00,1244.93,13.68,1025.7,1246.3
2023-11-22 23:00:00,1245.04,13.64,1025.9,1246.2
2023-11-22 22:00:00,1245.35,13.66,1026.6,1245.8
2023-11-22 21:00:00,1245.5,13.66,1026.8,1245.7
2023-11-22 20:00:00,1245.69,13.67,1027.1,1245.6
2023-11-22 19:00:00,1245.89,13.68,1027.7,1245.2
2023-11-22 18:00:00,1246.09,13.68,1028.1,1245
2023-11-22 17:00:00,1246.27,13.67,1028.9,1244.4
2023-11-22 16:00:00,1246.26,13.67,1028.9,1244.4
2023-11-22 15:00:00,1246.33,13.69,1029.4,1243.9
2023-11-22 14:00:00,1246.31,13.66,1029.8,1243.5
2023-11-22 13:00:00,1246.29,13.67,1029.9,1243.4
2023-11-22 12:00:00,1246.32,13.67,1031,1242.3
2023-11-22 11:00:00,1246.05,13.62,1031.4,1241.6
2023-11-22 10:00:00,1245.78,13.69,1031.3,1241.4
2023-11-22 09:00:00,1245.5,13.76,1030.7,1241.8
2023-11-22 08:00:00,1245.07,13.7,1030.1,1241.9
2023-11-22 07:00:00,1244.67,13.66,1030.1,1241.5
2023-11-22 06:00:00,1244.29,13.67,1029.9,1241.3
2023-11-22 05:00:00,1243.91,13.72,1029.5,1241.4
2023-11-22 04:00:00,1243.65,13.81,1028.7,1241.9
2023-11-22 03:00:00,1243.07,13.65,1028.7,1241.3
2023-11-22 02:00:00,1242.61,13.67,1027.8,1241.8
2023-11-22 01:00:00,1242.25,13.67,1027.7,1241.5
2023-11-22 00:00:00,1241.85,13.7,1027.8,1241
2023-11-21 23:00:00,1241.22,13.69,1027,1241.2
2023-11-21 22:00:00,1240.61,13.7,1026.2,1241.4
2023-11-21 21:00:00,1239.96,13.68,1025.6,1241.3
2023-11-21 20:00:00,1239.3,13.7,1024.7,1241.6
2023-11-21 19:00:00,1238.68,13.7,1023.8,1241.8
2023-11-21 18:00:00,1237.94,13.72,1022.5,1242.4
2023-11-21 17:00:00,1237.26,13.7,1021.1,1243.2
2023-11-21 16:00:00,1236.65,13.7,1019.9,1243.8
2023-11-21 15:00:00,1236.14,13.69,1019.1,1244.1
2023-11-21 14:00:00,1235.7,13.7,1018.4,1244.3
2023-11-21 13:00:00,1235.38,13.71,1017.8,1244.6
2023-11-21 12:00:00,1235.01,13.71,1017.2,1244.8
2023-11-21 11:00:00,1234.63,13.75,1016.6,1245.1
2023-11-21 10:00:00,1234.16,13.77,1015.9,1245.3
2023-11-21 09:00:00,1233.74,13.77,1015.2,1245.6
2023-11-21 08:00:00,1233.27,13.73,1014.5,1245.8
2023-11-21 07:00:00,1232.9,13.73,1013.8,1246.2
2023-11-21 06:00:00,1232.65,13.79,1013.2,1246.5
2023-11-21 05:00:00,1232.34,13.78,1012.5,1246.9
2023-11-21 04:00:00,1232.13,13.79,1012.1,1247.1
2023-11-21 03:00:00,1231.96,13.8,1011.9,1247.1
2023-11-21 02:00:00,1231.71,13.78,1011.3,1247.5
2023-11-21 01:00:00,1231.59,13.8,1011.1,1247.6
2023-11-21 00:00:00,1231.43,13.8,1010.8,1247.7
2023-11-20 23:00:00,1231.22,13.81,1010.5,1247.8
2023-11-20 22:00:00,1231.01,13.8,1010,1248.1
2023-11-20 21:00:00,1230.87,13.82,1009.6,1248.4
2023-11-20 20:00:00,1230.77,13.83,1009.1,1248.8
2023-11-20 19:00:00,1230.68,13.83,1008.5,1249.3
2023-11-20 18:00:00,1230.69,13.85,1008.2,1249.6
2023-11-20 17:00:00,1230.72,13.84,1008,1249.8
2023-11-20 16:00:00,1230.83,13.85,1007.8,1250.2
2023-11-20 15:00:00,1230.96,13.86,1008.2,1249.9
2023-11-20 14:00:00,1231.1,13.86,1008.4,1249.8
2023-11-20 13:00:00,1231.24,13.86,1008.7,1249.7
2023-11-20 12:00:00,1231.31,13.86,1009.2,1249.2
2023-11-20 11:00:00,1231.36,13.87,1009.5,1249
2023-11-20 10:00:00,1231.39,13.86,1009.8,1248.7
2023-11-20 09:00:00,1231.27,13.86,1010.1,1248.3
2023-11-20 08:00:00,1231.09,13.86,1009.6,1248.6
2023-11-20 07:00:00,1230.98,13.86,1009.4,1248.7
2023-11-20 06:00:00,1230.92,13.88,1009.3,1248.7
2023-11-20 05:00:00,1230.76,13.89,1009.1,1248.8
2023-11-20 04:00:00,1230.65,13.87,1009.2,1248.6
2023-11-20 03:00:00,1230.62,13.9,1009.5,1248.2
2023-11-20 02:00:00,1230.44,13.89,1008.9,1248.6
2023-11-20 01:00:00,1230.37,13.89,1008.8,1248.7
2023-11-20 00:00:00,1230.34,13.91,1008.6,1248.9
2023-11-19 23:00:00,1230.19,13.9,1008.3,1249
2023-11-19 22:00:00,1230.15,13.9,1008.3,1249
2023-11-19 21:00:00,1230.21,13.9,1008.1,1249.2
2023-11-19 20:00:00,1230.19,13.89,1008,1249.3
2023-11-19 19:00:00,1230.21,13.92,1008,1249.3
2023-11-19 18:00:00,1230.28,13.89,1008.2,1249.2
2023-11-19 17:00:00,1230.35,13.9,1008.2,1249.3
2023-11-19 16:00:00,1230.44,13.92,1008.4,1249.2
2023-11-19 15:00:00,1230.53,13.91,1008.4,1249.2
2023-11-19 14:00:00,1230.52,13.92,1008.9,1248.7
2023-11-19 13:00:00,1230.59,13.92,1008.9,1248.8
2023-11-19 12:00:00,1230.59,13.92,1009.4,1248.3
2023-11-19 11:00:00,1230.53,13.92,1009.5,1248.1
2023-11-19 10:00:00,1230.41,13.92,1009.7,1247.8
2023-11-19 09:00:00,1230.27,13.91,1009.5,1247.9
2023-11-19 08:00:00,1230.12,13.91,1009.2,1248
2023-11-19 07:00:00,1230.07,13.92,1009,1248.2
2023-11-19 06:00:00,1230.04,13.92,1008.9,1248.2
2023-11-19 05:00:00,1229.99,13.92,1008.5,1248.6
2023-11-19 04:00:00,1230.07,13.93,1008.5,1248.7
2023-11-19 03:00:00,1230.13,13.92,1008.7,1248.5
2023-11-19 02:00:00,1230.29,13.93,1008.9,1248.5
2023-11-19 01:00:00,1230.49,13.93,1009.2,1248.4
2023-11-19 00:00:00,1230.62,13.94,1009.4,1248.3
2023-11-18 23:00:00,1230.85,13.92,1009.5,1248.5
2023-11-18 22:00:00,1231.01,13.93,1010.1,1248
2023-11-18 21:00:00,1231.2,13.92,1010,1248.3
2023-11-18 20:00:00,1231.48,13.93,1010.6,1248
2023-11-18 19:00:00,1231.76,13.93,1010.8,1248.1
2023-11-18 18:00:00,1232.05,13.93,1011,1248.1
2023-11-18 17:00:00,1232.72,14.02,1011.5,1248.3
2023-11-18 16:00:00,1233.21,13.92,1012.4,1247.9
2023-11-18 15:00:00,1233.9,13.92,1013.4,1247.6
2023-11-18 14:00:00,1234.73,13.94,1014.6,1247.2
2023-11-18 13:00:00,1235.52,13.95,1016.5,1246.1
2023-11-18 12:00:00,1236.13,13.93,1018.7,1244.5
2023-11-18 11:00:00,1236.54,13.93,1019.5,1244.1
2023-11-18 10:00:00,1236.85,13.92,1020.5,1243.4
2023-11-18 09:00:00,1237.07,13.92,1021.1,1243
2023-11-18 08:00:00,1237.23,13.94,1021.1,1243.1
2023-11-18 07:00:00,1237.44,13.92,1021.4,1243
2023-11-18 06:00:00,1237.67,13.93,1022.2,1242.5
2023-11-18 05:00:00,1237.83,13.93,1022.7,1242.1
2023-11-18 04:00:00,1237.92,13.95,1023.6,1241.3
2023-11-18 03:00:00,1237.82,13.94,1023.8,1241
2023-11-18 02:00:00,1237.72,13.93,1023.8,1240.9
2023-11-18 01:00:00,1237.62,13.93,1023.9,1240.7
2023-11-18 00:00:00,1237.49,13.93,1023.9,1240.5
2023-11-17 23:00:00,1237.29,13.93,1023.9,1240.3
2023-11-17 22:00:00,1237.07,13.95,1023.6,1240.4
2023-11-17 21:00:00,1236.78,13.96,1023.5,1240.2
2023-11-17 20:00:00,1236.45,13.94,1023.2,1240.2
2023-11-17 19:00:00,1236.16,13.96,1022.9,1240.2
2023-11-17 18:00:00,1235.87,13.97,1022.1,1240.7
2023-11-17 17:00:00,1235.54,13.96,1021.9,1240.6
2023-11-17 16:00:00,1235.19,13.96,1021.5,1240.6
2023-11-17 15:00:00,1234.82,13.96,1021,1240.8
2023-11-17 14:00:00,1234.53,13.95,1020.7,1240.8
2023-11-17 13:00:00,1234.32,13.97,1020.5,1240.8
2023-11-17 12:00:00,1234.05,13.96,1020.2,1240.8
2023-11-17 11:00:00,1233.67,13.97,1019.9,1240.7
2023-11-17 10:00:00,1233.2,13.96,1019.1,1241.1
2023-11-17 09:00:00,1232.9,13.98,1018.7,1241.2
2023-11-17 08:00:00,1232.55,13.97,1018.2,1241.3
2023-11-17 07:00:00,1232.28,13.98,1017.7,1241.5
2023-11-17 06:00:00,1231.98,13.96,1017.5,1241.4
2023-11-17 05:00:00,1231.73,13.97,1017.2,1241.5
2023-11-17 04:00:00,1231.59,14.01,1017.3,1241.3
2023-11-17 03:00:00,1231.21,13.96,1017.5,1240.7
2023-11-17 02:00:00,1230.84,13.98,1017,1240.8
2023-11-17 01:00:00,1230.45,13.97,1016.5,1240.9
2023-11-17 00:00:00,1230,13.98,1015.8,1241.2
2023-11-16 23:00:00,1229.6,13.98,1014.8,1241.8
2023-11-16 22:00:00,1229.23,13.99,1014.2,1242
2023-11-16 21:00:00,1228.97,14,1013.6,1242.4
2023-11-16 20:00:00,1228.66,14,1012.7,1243
2023-11-16 19:00:00,1228.45,13.98,1012,1243.5
2023-11-16 18:00:00,1228.34,14,1011.4,1244
2023-11-16 17:00:00,1228.37,14.03,1011,1244.4
2023-11-16 16:00:00,1228.4,14.01,1010.7,1244.7
2023-11-16 15:00:00,1228.55,14,1010.4,1245.2
2023-11-16 14:00:00,1228.89,14.01,1010.5,1245.4
2023-11-16 13:00:00,1229.32,14,1011,1245.4
2023-11-16 12:00:00,1229.79,14.01,1012.6,1244.2
2023-11-16 11:00:00,1230.03,14.01,1013.3,1243.7
2023-11-16 10:00:00,1230.23,14.03,1013.7,1243.5
2023-11-16 09:00:00,1230.35,14.02,1014,1243.4
2023-11-16 08:00:00,1230.49,14.01,1014.7,1242.8
2023-11-16 07:00:00,1230.57,14.02,1015.4,1242.2
2023-11-16 06:00:00,1230.48,13.99,1015.8,1241.7
2023-11-16 05:00:00,1230.43,14.01,1015.9,1241.5
2023-11-16 04:00:00,1230.34,14.01,1016.2,1241.1
2023-11-16 03:00:00,1230.17,13.99,1016.3,1240.8
2023-11-16 02:00:00,1230.06,14.03,1016.4,1240.6
2023-11-16 01:00:00,1229.9,14.03,1016.4,1240.4
2023-11-16 00:00:00,1229.66,14.03,1016.6,1240
2023-11-15 23:00:00,1229.43,14.04,1016.4,1240
2023-11-15 22:00:00,1229.17,14.03,1016.4,1239.7
2023-11-15 21:00:00,1228.86,14.03,1016.6,1239.2
2023-11-15 20:00:00,1228.45,14.02,1016.4,1239
2023-11-15 19:00:00,1228.06,14.03,1016.5,1238.5
2023-11-15 18:00:00,1227.55,14.06,1016.3,1238.2
2023-11-15 17:00:00,1226.89,14.04,1015.9,1237.9
2023-11-15 16:00:00,1226.33,14.04,1015.6,1237.6
2023-11-15 15:00:00,1225.63,14.04,1015.2,1237.3
2023-11-15 14:00:00,1224.99,14.05,1014.7,1237.2
2023-11-15 13:00:00,1224.29,14.04,1014.7,1236.5
2023-11-15 12:00:00,1223.44,14.02,1014.6,1235.7
2023-11-15 11:00:00,1222.67,14.05,1014.3,1235.2
2023-11-15 10:00:00,1221.72,14.05,1014.2,1234.4
2023-11-15 09:00:00,1220.65,14.05,1013.7,1233.8
2023-11-15 08:00:00,1219.55,14.06,1013,1233.4
2023-11-15 07:00:00,1218.37,14.05,1012.5,1232.7
2023-11-15 06:00:00,1217.11,14.06,1012,1231.9
2023-11-15 05:00:00,1215.76,14.05,1011.4,1231.1
2023-11-15 04:00:00,1214.37,14.06,1010.9,1230.2
2023-11-15 03:00:00,1212.82,14.05,1010.4,1229.1
2023-11-15 02:00:00,1211.14,14.05,1009.4,1228.5
2023-11-15 01:00:00,1209.42,14.06,1008.7,1227.4
2023-11-15 00:00:00,1207.53,14.06,1007.8,1226.4
2023-11-14 23:00:00,1205.44,14.06,1006.6,1225.5
2023-11-14 22:00:00,1203.42,14.06,1005.3,1224.8
2023-11-14 21:00:00,1201.82,14.06,1004.2,1224.3
2023-11-14 20:00:00,1200.83,14.05,1003.1,1224.4
2023-11-14 19:00:00,1200.3,14.06,1001.7,1225.3
2023-11-14 18:00:00,1200.11,14.07,1000.9,1225.9
2023-11-14 17:00:00,1200.29,14.07,1001,1226
2023-11-14 16:00:00,1200.47,14.06,1001.6,1225.5
2023-11-14 15:00:00,1200.73,14.06,1002.5,1224.9
2023-11-14 14:00:00,1200.78,14.07,1002.7,1224.7
2023-11-14 13:00:00,1201.13,14.08,1003.6,1224.2
2023-11-14 12:00:00,1201.08,14.09,1004,1223.7
2023-11-14 11:00:00,1200.97,14.09,1004.6,1223
2023-11-14 10:00:00,1200.62,14.08,1004.2,1223
2023-11-14 09:00:00,1200.43,14.08,1004.4,1222.6
2023-11-14 08:00:00,1200.16,14.08,1004.4,1222.4
2023-11-14 07:00:00,1199.92,14.11,1004.1,1222.4
2023-11-14 06:00:00,1199.51,14.08,1003.6,1222.5
2023-11-14 05:00:00,1199.26,14.09,1003.6,1222.3
2023-11-14 04:00:00,1198.86,14.1,1003.3,1222.2
2023-11-14 03:00:00,1198.53,14.12,1002.9,1222.2
2023-11-14 02:00:00,1198.17,14.1,1002.2,1222.6
2023-11-14 01:00:00,1197.85,14.11,1002,1222.5
2023-11-14 00:00:00,1197.56,14.09,1002,1222.2
2023-11-13 23:00:00,1197.22,14.09,1001.7,1222.1
2023-11-13 22:00:00,1196.9,14.1,1001.4,1222.1
2023-11-13 21:00:00,1196.52,14.09,1001,1222.1
2023-11-13 20:00:00,1196.11,14.1,1000.3,1222.4
2023-11-13 19:00:00,1195.74,14.11,1000,1222.3
2023-11-13 18:00:00,1195.35,14.1,999.3,1222.7
2023-11-13 17:00:00,1194.95,14.12,998.1,1223.5
2023-11-13 16:00:00,1194.65,14.1,997,1224.3
2023-11-13 15:00:00,1194.78,14.1,996.6,1224.8
2023-11-13 14:00:00,1195,14.12,996.8,1224.8
2023-11-13 13:00:00,1195.54,14.11,997.2,1225
2023-11-13 12:00:00,1196.23,14.08,998.9,1224
2023-11-13 11:00:00,1196.95,14.09,1000.4,1223.2
2023-11-13 10:00:00,1197.69,14.11,1001.7,1222.6
2023-11-13 09:00:00,1198.19,14.11,1003.3,1221.5
2023-11-13 08:00:00,1198.47,14.11,1004.2,1220.8
2023-11-13 07:00:00,1198.64,14.1,1004.6,1220.6
2023-11-13 06:00:00,1198.98,14.1,1005.1,1220.4
2023-11-13 05:00:00,1199.24,14.12,1005.9,1219.9
2023-11-13 04:00:00,1199.38,14.12,1006.1,1219.8
2023-11-13 03:00:00,1199.56,14.11,1006.5,1219.6
2023-11-13 02:00:00,1199.76,14.11,1006.9,1219.4
2023-11-13 01:00:00,1199.94,14.09,1007.6,1218.9
2023-11-13 00:00:00,1200.03,14.09,1008,1218.6
2023-11-12 23:00:00,1199.98,14.1,1008.3,1218.2
2023-11-12 22:00:00,1199.94,14.12,1007.9,1218.6
2023-11-12 21:00:00,1199.91,14.11,1008.1,1218.3
2023-11-12 20:00:00,1199.86,14.11,1008,1218.4
2023-11-12 19:00:00,1199.77,14.12,1008.1,1218.2
2023-11-12 18:00:00,1199.66,14.11,1007.7,1218.5
2023-11-12 17:00:00,1199.63,14.12,1007.9,1218.2
2023-11-12 16:00:00,1199.43,14.12,1007.5,1218.5
2023-11-12 15:00:00,1199.31,14.11,1007.2,1218.6
2023-11-12 14:00:00,1199.3,14.13,1007,1218.8
2023-11-12 13:00:00,1199.25,14.12,1007.3,1218.5
2023-11-12 12:00:00,1199.08,14.12,1007.2,1218.4
2023-11-12 11:00:00,1198.93,14.11,1006.8,1218.7
2023-11-12 10:00:00,1198.84,14.12,1006.8,1218.6
2023-11-12 09:00:00,1198.69,14.12,1006.4,1218.8
2023-11-12 08:00:00,1198.57,14.12,1006,1219.1
2023-11-12 07:00:00,1198.52,14.15,1005.7,1219.4
2023-11-12 06:00:00,1198.41,14.11,1005.4,1219.6
2023-11-12 05:00:00,1198.47,14.13,1005.3,1219.7
2023-11-12 04:00:00,1198.5,14.13,1005.5,1219.5
2023-11-12 03:00:00,1198.52,14.12,1005.5,1219.6
2023-11-12 02:00:00,1198.62,14.13,1005.7,1219.5
2023-11-12 01:00:00,1198.64,14.12,1005.9,1219.3
2023-11-12 00:00:00,1198.74,14.14,1006.2,1219.1
2023-11-11 23:00:00,1198.77,14.13,1006.4,1218.9
2023-11-11 22:00:00,1198.73,14.13,1006.8,1218.5
2023-11-11 21:00:00,1198.62,14.13,1007.2,1217.9
2023-11-11 20:00:00,1198.46,14.15,1007,1218
2023-11-11 19:00:00,1198.3,14.15,1007,1217.8
2023-11-11 18:00:00,1198.02,14.15,1007.1,1217.4
2023-11-11 17:00:00,1197.69,14.15,1006.8,1217.4
2023-11-11 16:00:00,1197.33,14.15,1006.4,1217.4
2023-11-11 15:00:00,1196.97,14.15,1006,1217.5
2023-11-11 14:00:00,1196.56,14.14,1005.8,1217.3
2023-11-11 13:00:00,1196.22,14.14,1005.4,1217.3
2023-11-11 12:00:00,1195.85,14.15,1005.3,1217
2023-11-11 11:00:00,1195.46,14.15,1005.2,1216.8
2023-11-11 10:00:00,1195,14.16,1005,1216.5
2023-11-11 09:00:00,1194.49,14.14,1004.4,1216.6
2023-11-11 08:00:00,1194.02,14.15,1003.8,1216.7
2023-11-11 07:00:00,1193.58,14.16,1003.4,1216.7
2023-11-11 06:00:00,1193.09,14.15,1002.9,1216.7
2023-11-11 05:00:00,1192.63,14.16,1002.4,1216.7
2023-11-11 04:00:00,1192.15,14.16,1002,1216.6
2023-11-11 03:00:00,1191.66,14.16,1001.5,1216.6
2023-11-11 02:00:00,1191.16,14.15,1001,1216.6
2023-11-11 01:00:00,1190.66,14.16,1000.3,1216.9
2023-11-11 00:00:00,1190.17,14.16,999.7,1217
2023-11-10 23:00:00,1189.71,14.17,998.8,1217.4
2023-11-10 22:00:00,1189.35,14.18,998.1,1217.8
2023-11-10 21:00:00,1188.99,14.18,997.5,1218
2023-11-10 20:00:00,1188.75,14.18,997.1,1218.2
2023-11-10 19:00:00,1188.57,14.17,996.9,1218.2
2023-11-10 18:00:00,1188.41,14.18,996.8,1218.1
2023-11-10 17:00:00,1188.24,14.18,996.2,1218.6
2023-11-10 16:00:00,1188.1,14.16,996,1218.6
2023-11-10 15:00:00,1188.08,14.2,995.5,1219.1
2023-11-10 14:00:00,1188.02,14.17,995.5,1219.1
2023-11-10 13:00:00,1188.12,14.16,995.4,1219.3
2023-11-10 12:00:00,1188.14,14.19,995.3,1219.4
2023-11-10 11:00:00,1188.22,14.17,995.5,1219.3
2023-11-10 10:00:00,1188.32,14.18,995.7,1219.2
2023-11-10 09:00:00,1188.31,14.18,995.9,1218.9
2023-11-10 08:00:00,1188.35,14.18,995.9,1219
2023-11-10 07:00:00,1188.3,14.19,995.8,1219
2023-11-10 06:00:00,1188.36,14.18,995.7,1219.2
2023-11-10 05:00:00,1188.36,14.19,995.7,1219.2
2023-11-10 04:00:00,1188.41,14.2,995.7,1219.3
2023-11-10 03:00:00,1188.49,14.19,995.7,1219.3
2023-11-10 02:00:00,1188.71,14.2,996,1219.3
2023-11-10 01:00:00,1188.86,14.19,996.1,1219.3
2023-11-10 00:00:00,1189.06,14.18,996.7,1218.9
2023-11-09 23:00:00,1189.23,14.18,997.1,1218.7
2023-11-09 22:00:00,1189.3,14.19,997.6,1218.2
2023-11-09 21:00:00,1189.34,14.19,997.7,1218.2
2023-11-09 20:00:00,1189.3,14.19,997.5,1218.3
2023-11-09 19:00:00,1189.52,14.18,997.8,1218.2
2023-11-09 18:00:00,1189.74,14.2,998,1218.3
2023-11-09 17:00:00,1189.89,14.21,998,1218.4
2023-11-09 16:00:00,1190.31,14.22,998.5,1218.3
2023-11-09 15:00:00,1190.59,14.2,999.1,1218
2023-11-09 14:00:00,1190.88,14.22,1000.2,1217.2
2023-11-09 13:00:00,1191.1,14.21,1001.1,1216.5
2023-11-09 12:00:00,1191.1,14.2,1001.9,1215.7
2023-11-09 11:00:00,1190.97,14.21,1002,1215.4
2023-11-09 10:00:00,1190.81,14.18,1002.2,1215.1
2023-11-09 09:00:00,1190.66,14.21,1002.1,1215
2023-11-09 08:00:00,1190.42,14.22,1001.9,1215
2023-11-09 07:00:00,1190.19,14.22,1001.3,1215.4
2023-11-09 06:00:00,1190.03,14.22,1000.9,1215.6
2023-11-09 05:00:00,1189.92,14.21,1000.7,1215.7
2023-11-09 04:00:00,1189.98,14.22,1000.5,1216
2023-11-09 03:00:00,1190.11,14.21,1001,1215.6
2023-11-09 02:00:00,1190.37,14.21,1001.5,1215.3
2023-11-09 01:00:00,1190.7,14.23,1002.3,1214.9
2023-11-09 00:00:00,1191.1,14.25,1002.8,1214.8
2023-11-08 23:00:00,1191.4,14.22,1003.6,1214.2
2023-11-08 22:00:00,1191.74,14.23,1004.3,1213.9
2023-11-08 21:00:00,1192.11,14.21,1004.9,1213.6
2023-11-08 20:00:00,1192.51,14.22,1005.6,1213.3
2023-11-08 19:00:00,1192.85,14.22,1006.1,1213.2
2023-11-08 18:00:00,1193.25,14.23,1006.5,1213.2
2023-11-08 17:00:00,1193.66,14.23,1007,1213.1
2023-11-08 16:00:00,1194.15,14.22,1007.8,1212.8
2023-11-08 15:00:00,1194.64,14.24,1008.8,1212.2
2023-11-08 14:00:00,1195.02,14.26,1009.9,1211.5
2023-11-08 13:00:00,1195.24,14.24,1010.7,1210.9
2023-11-08 12:00:00,1195.42,14.23,1011.3,1210.5
2023-11-08 11:00:00,1195.49,14.24,1012.1,1209.7
2023-11-08 10:00:00,1195.4,14.22,1012.2,1209.6
2023-11-08 09:00:00,1195.33,14.24,1012.4,1209.3
2023-11-08 08:00:00,1195.17,14.22,1012.2,1209.3
2023-11-08 07:00:00,1195.02,14.22,1012.1,1209.3
2023-11-08 06:00:00,1194.91,14.24,1012.1,1209.2
2023-11-08 05:00:00,1194.74,14.23,1011.8,1209.3
2023-11-08 04:00:00,1194.6,14.24,1012,1208.9
2023-11-08 03:00:00,1194.39,14.22,1011.8,1208.9
2023-11-08 02:00:00,1194.22,14.24,1011.5,1209.1
2023-11-08 01:00:00,1194.05,14.24,1011.3,1209.1
2023-11-08 00:00:00,1193.89,14.25,1011.2,1209
2023-11-07 23:00:00,1193.66,14.23,1010.7,1209.3
2023-11-07 22:00:00,1193.52,14.25,1010.8,1209.1
2023-11-07 21:00:00,1193.3,14.26,1010.6,1209
2023-11-07 20:00:00,1193.1,14.26,1010.1,1209.3
2023-11-07 19:00:00,1192.95,14.25,1010,1209.3
2023-11-07 18:00:00,1192.73,14.21,1010,1209.1
2023-11-07 17:00:00,1192.62,14.27,1009.6,1209.4
2023-11-07 16:00:00,1192.44,14.27,1009.7,1209.1
2023-11-07 15:00:00,1192.25,14.28,1009.5,1209.1
2023-11-07 14:00:00,1191.99,14.26,1009.4,1208.9
2023-11-07 13:00:00,1191.74,14.25,1009.5,1208.6
2023-11-07 12:00:00,1191.48,14.26,1009.5,1208.3
2023-11-07 11:00:00,1191.14,14.26,1009.3,1208.2
2023-11-07 10:00:00,1190.75,14.25,1008.9,1208.2
2023-11-07 09:00:00,1190.38,14.26,1008.4,1208.3
2023-11-07 08:00:00,1190.01,14.25,1007.9,1208.4
2023-11-07 07:00:00,1189.74,14.28,1007.5,1208.6
2023-11-07 06:00:00,1189.47,14.27,1007.2,1208.6
2023-11-07 05:00:00,1189.17,14.26,1007.2,1208.3
2023-11-07 04:00:00,1188.83,14.25,1006.9,1208.3
2023-11-07 03:00:00,1188.55,14.26,1007.1,1207.8
2023-11-07 02:00:00,1188.18,14.27,1006.8,1207.7
2023-11-07 01:00:00,1187.76,14.28,1006.5,1207.6
2023-11-07 00:00:00,1187.31,14.27,1005.9,1207.7
2023-11-06 23:00:00,1186.92,14.27,1005.5,1207.7
2023-11-06 22:00:00,1186.5,14.27,1005.1,1207.7
2023-11-06 21:00:00,1186.08,14.29,1004.7,1207.7
2023-11-06 20:00:00,1185.53,14.28,1004.3,1207.5
2023-11-06 19:00:00,1185.05,14.26,1003.6,1207.8
2023-11-06 18:00:00,1184.57,14.28,1003.1,1207.8
2023-11-06 17:00:00,1184.03,14.27,1002.2,1208.2
